"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"INFY","EQ","21-Aug-2015","       1134.55","       1140.90","       1160.95","       1117.50","       1143.90","       1149.90","       1145.35","    5411071","      61975.61","     118867","    3331403","         61.57"
"INFY","EQ","24-Aug-2015","       1149.90","       1109.95","       1123.00","       1078.60","       1088.80","       1092.05","       1107.29","    7061342","      78189.46","     161508","    4761350","         67.43"
"INFY","EQ","25-Aug-2015","       1092.05","       1100.00","       1119.00","       1044.50","       1088.00","       1085.65","       1085.15","    6867539","      74523.14","     153510","    4834585","         70.40"
"INFY","EQ","26-Aug-2015","       1085.65","       1089.80","       1097.00","       1059.00","       1066.25","       1064.60","       1077.22","    5749106","      61930.33","     116990","    4076370","         70.90"
"INFY","EQ","27-Aug-2015","       1064.60","       1088.00","       1100.10","       1078.05","       1084.00","       1082.80","       1085.94","    7671696","      83309.72","     139887","    5605100","         73.06"
"INFY","EQ","28-Aug-2015","       1082.80","       1101.60","       1124.90","       1101.60","       1114.40","       1111.05","       1114.78","    3604410","      40181.20","      92660","    2090906","         58.01"
"INFY","EQ","31-Aug-2015","       1111.05","       1134.85","       1134.85","       1082.50","       1097.30","       1094.40","       1098.12","    4958532","      54450.48","     112811","    3332453","         67.21"
"INFY","EQ","01-Sep-2015","       1094.40","       1090.00","       1114.60","       1082.00","       1086.95","       1089.00","       1099.86","    4535775","      49887.09","     144963","    3052400","         67.30"
"INFY","EQ","02-Sep-2015","       1089.00","       1098.00","       1115.00","       1090.00","       1102.00","       1099.45","       1102.46","    5585915","      61582.68","     127845","    3245263","         58.10"
"INFY","EQ","03-Sep-2015","       1099.45","       1110.15","       1112.00","       1092.50","       1100.30","       1099.35","       1100.92","    4295268","      47287.64","      77626","    3197225","         74.44"
"INFY","EQ","04-Sep-2015","       1099.35","       1103.00","       1111.00","       1067.00","       1074.90","       1073.95","       1079.25","    3659444","      39494.57","     100163","    2171981","         59.35"
"INFY","EQ","07-Sep-2015","       1073.95","       1084.95","       1085.00","       1055.00","       1058.20","       1058.75","       1065.12","    2590494","      27591.94","      81606","    1495175","         57.72"
"INFY","EQ","08-Sep-2015","       1058.75","       1062.00","       1074.00","       1052.30","       1062.60","       1058.80","       1063.17","    2729748","      29021.79","      78414","    1742021","         63.82"
"INFY","EQ","09-Sep-2015","       1058.80","       1087.10","       1099.60","       1072.00","       1087.50","       1088.70","       1088.69","    4574332","      49800.41","     116781","    2880608","         62.97"
"INFY","EQ","10-Sep-2015","       1088.70","       1084.90","       1091.50","       1061.00","       1080.00","       1080.45","       1079.95","    4181502","      45158.22","     113306","    2688024","         64.28"
"INFY","EQ","11-Sep-2015","       1080.45","       1091.55","       1106.40","       1085.50","       1091.90","       1090.75","       1095.18","    4941905","      54122.66","     106420","    3503104","         70.89"
"INFY","EQ","14-Sep-2015","       1090.75","       1099.00","       1104.00","       1082.65","       1100.00","       1099.75","       1095.40","    3278538","      35913.11","      68749","    2338742","         71.33"
"INFY","EQ","15-Sep-2015","       1099.75","       1099.40","       1103.20","       1088.15","       1098.00","       1099.20","       1098.21","    2645943","      29058.04","      76986","    1691768","         63.94"
"INFY","EQ","16-Sep-2015","       1099.20","       1108.00","       1109.75","       1098.30","       1101.00","       1101.65","       1102.88","    3739120","      41237.98","      75566","    2778140","         74.30"
"INFY","EQ","18-Sep-2015","       1101.65","       1111.80","       1117.90","       1099.05","       1101.30","       1104.45","       1109.16","    5788438","      64203.02","      99715","    4400002","         76.01"
"INFY","EQ","21-Sep-2015","       1104.45","       1100.00","       1108.85","       1092.50","       1103.95","       1104.65","       1102.63","    2175617","      23988.99","      58851","    1416700","         65.12"
"INFY","EQ","22-Sep-2015","       1104.65","       1115.00","       1135.95","       1101.10","       1104.40","       1107.45","       1123.16","    4813493","      54063.16","     125741","    3149589","         65.43"
"INFY","EQ","23-Sep-2015","       1107.45","       1107.45","       1126.35","       1097.45","       1117.00","       1116.25","       1113.63","    2379127","      26494.68","      57336","    1230658","         51.73"
"INFY","EQ","24-Sep-2015","       1116.25","       1113.50","       1152.70","       1110.00","       1141.25","       1140.55","       1138.27","    6699631","      76260.05","     172169","    4696664","         70.10"
"INFY","EQ","28-Sep-2015","       1140.55","       1139.95","       1142.85","       1101.00","       1106.20","       1105.55","       1114.37","    4894232","      54539.75","     125955","    3334033","         68.12"
"INFY","EQ","29-Sep-2015","       1105.55","       1102.00","       1133.40","       1097.50","       1117.00","       1121.85","       1119.84","    4349685","      48709.67","     101045","    2368692","         54.46"
"INFY","EQ","30-Sep-2015","       1121.85","       1134.40","       1168.95","       1125.95","       1157.00","       1161.95","       1151.23","    4747846","      54658.43","     111323","    3106382","         65.43"
"INFY","EQ","01-Oct-2015","       1161.95","       1169.90","       1197.75","       1160.00","       1173.05","       1173.05","       1179.45","    5432197","      64069.92","     141361","    3243441","         59.71"
"INFY","EQ","05-Oct-2015","       1173.05","       1173.00","       1189.35","       1162.00","       1181.10","       1181.75","       1176.75","    3440880","      40490.50","     124032","    2048583","         59.54"
"INFY","EQ","06-Oct-2015","       1181.75","       1187.05","       1192.55","       1148.10","       1157.00","       1154.60","       1160.82","    4355940","      50564.64","     159201","    2862268","         65.71"
"INFY","EQ","07-Oct-2015","       1154.60","       1156.00","       1168.75","       1128.45","       1139.00","       1133.20","       1147.22","    4591244","      52671.46","     140151","    3368903","         73.38"
"INFY","EQ","08-Oct-2015","       1133.20","       1136.40","       1149.60","       1126.05","       1132.70","       1132.15","       1136.18","    4540437","      51587.46","     166680","    3316675","         73.05"
"INFY","EQ","09-Oct-2015","       1132.15","       1136.00","       1172.90","       1136.00","       1170.90","       1167.40","       1154.34","    5891069","      68003.10","     172120","    3660285","         62.13"
"INFY","EQ","12-Oct-2015","       1167.40","       1199.00","       1219.80","       1109.00","       1122.90","       1122.90","       1145.31","   15202485","     174114.99","     347437","    5258181","         34.59"
"INFY","EQ","13-Oct-2015","       1122.90","       1107.45","       1111.00","       1085.20","       1098.10","       1099.40","       1097.14","    7663431","      84078.60","     286593","    4019557","         52.45"
"INFY","EQ","14-Oct-2015","       1099.40","       1091.45","       1115.55","       1087.20","       1096.00","       1097.60","       1104.20","    4432755","      48946.29","     158291","    2478570","         55.91"
"INFY","EQ","15-Oct-2015","       1097.60","       1099.90","       1104.35","       1089.10","       1096.90","       1097.35","       1096.26","    4127833","      45251.83","     184169","    2599954","         62.99"
"INFY","EQ","16-Oct-2015","       1097.35","       1099.00","       1101.40","       1090.00","       1093.00","       1094.90","       1094.85","    3209496","      35139.19","      74364","    1874068","         58.39"
"INFY","EQ","19-Oct-2015","       1094.90","       1102.00","       1116.00","       1100.50","       1114.70","       1111.95","       1109.22","    3673747","      40749.86","     128555","    2537719","         69.08"
"INFY","EQ","20-Oct-2015","       1111.95","       1113.00","       1130.00","       1110.60","       1126.30","       1125.95","       1121.86","    4394155","      49296.30","     101555","    3233998","         73.60"
"INFY","EQ","21-Oct-2015","       1125.95","       1125.00","       1146.85","       1125.00","       1137.50","       1138.40","       1137.86","    3639049","      41407.25","      89639","    2309832","         63.47"
"INFY","EQ","23-Oct-2015","       1138.40","       1141.80","       1153.00","       1125.10","       1149.00","       1149.90","       1141.35","    3016681","      34430.81","     117698","    1806303","         59.88"
"INFY","EQ","26-Oct-2015","       1149.90","       1154.00","       1158.50","       1143.15","       1150.00","       1152.15","       1150.88","    1597971","      18390.79","      82222","     801160","         50.14"
"INFY","EQ","27-Oct-2015","       1152.15","       1150.00","       1155.00","       1144.10","       1147.35","       1149.40","       1149.74","    2631874","      30259.72","      79833","    1878077","         71.36"
"INFY","EQ","28-Oct-2015","       1149.40","       1144.50","       1158.00","       1139.00","       1155.10","       1153.20","       1147.14","    2627736","      30143.78","      95707","    1841598","         70.08"
"INFY","EQ","29-Oct-2015","       1153.20","       1153.10","       1155.90","       1136.05","       1142.25","       1145.05","       1143.62","    2943662","      33664.20","      74479","    2045021","         69.47"
"INFY","EQ","30-Oct-2015","       1145.05","       1145.00","       1145.00","       1130.00","       1132.00","       1135.45","       1135.02","    2022338","      22953.90","      57656","    1151943","         56.96"
"INFY","EQ","02-Nov-2015","       1135.45","       1130.00","       1135.80","       1114.10","       1133.75","       1131.20","       1123.76","    1772494","      19918.55","      44108","     806329","         45.49"
"INFY","EQ","03-Nov-2015","       1131.20","       1133.40","       1150.45","       1133.40","       1140.15","       1145.50","       1144.00","    1807341","      20675.99","      47225","     962391","         53.25"
"INFY","EQ","04-Nov-2015","       1145.50","       1150.10","       1157.60","       1132.30","       1137.05","       1136.80","       1142.83","    1602786","      18317.17","      60740","     917154","         57.22"
"INFY","EQ","05-Nov-2015","       1136.80","       1142.95","       1145.00","       1119.40","       1120.40","       1122.90","       1133.30","    1172653","      13289.64","      33057","     545046","         46.48"
"INFY","EQ","06-Nov-2015","       1122.90","       1123.00","       1143.90","       1122.90","       1140.20","       1138.30","       1137.85","    1513086","      17216.66","      43442","     893260","         59.04"
"INFY","EQ","09-Nov-2015","       1138.30","       1120.00","       1140.00","       1115.20","       1138.15","       1134.60","       1127.68","    3062838","      34538.97","      73732","    2080780","         67.94"
"INFY","EQ","10-Nov-2015","       1134.60","       1127.50","       1127.50","       1100.10","       1106.00","       1103.85","       1114.22","    2340026","      26073.06","      56153","    1618684","         69.17"
"INFY","EQ","11-Nov-2015","       1103.85","       1118.00","       1118.00","       1103.00","       1109.30","       1107.60","       1109.42","     353652","       3923.48","      13196","     166222","         47.00"
"INFY","EQ","13-Nov-2015","       1107.60","       1099.95","       1106.00","       1090.00","       1097.00","       1100.80","       1097.45","    1760434","      19319.92","      86653","    1134912","         64.47"
"INFY","EQ","16-Nov-2015","       1100.80","       1083.65","       1094.00","       1067.20","       1088.00","       1080.20","       1081.23","    3404167","      36806.73","      84079","    2089950","         61.39"
"INFY","EQ","17-Nov-2015","       1080.20","       1080.00","       1082.90","       1052.00","       1058.60","       1061.50","       1061.53","    3592053","      38130.82","     130125","    2136025","         59.47"
"INFY","EQ","18-Nov-2015","       1061.50","       1041.00","       1045.15","       1011.25","       1020.45","       1020.00","       1027.76","    5062626","      52031.87","     163352","    2860889","         56.51"
"INFY","EQ","19-Nov-2015","       1020.00","       1030.25","       1052.00","       1023.80","       1048.00","       1047.80","       1038.56","    4269811","      44344.39","     169433","    2638720","         61.80"
"INFY","EQ","20-Nov-2015","       1047.80","       1048.00","       1063.20","       1042.05","       1051.00","       1052.40","       1053.83","    3041489","      32052.20","     151348","    1851747","         60.88"
"INFY","EQ","23-Nov-2015","       1052.40","       1050.00","       1062.40","       1038.00","       1052.00","       1053.70","       1053.76","    2808175","      29591.56","      90521","    1799534","         64.08"
"INFY","EQ","24-Nov-2015","       1053.70","       1050.00","       1050.80","       1037.00","       1040.70","       1041.15","       1043.40","    2162901","      22567.79","      58310","    1249010","         57.75"
"INFY","EQ","26-Nov-2015","       1041.15","       1040.95","       1059.50","       1040.05","       1050.00","       1052.40","       1051.79","    4926984","      51821.37","     114757","    3656974","         74.22"
"INFY","EQ","27-Nov-2015","       1052.40","       1058.00","       1070.00","       1045.00","       1066.00","       1066.35","       1060.99","    2571239","      27280.63","      69214","    1799884","         70.00"
"INFY","EQ","30-Nov-2015","       1066.35","       1070.00","       1098.30","       1056.20","       1083.05","       1087.90","       1083.44","    9052767","      98081.55","     108763","    5565189","         61.48"
"INFY","EQ","01-Dec-2015","       1087.90","       1088.00","       1095.00","       1072.95","       1075.45","       1079.00","       1082.42","    2949275","      31923.57","      76585","    1982960","         67.24"
"INFY","EQ","02-Dec-2015","       1079.00","       1079.95","       1079.95","       1059.00","       1061.10","       1060.70","       1064.12","    3198808","      34039.29","      90123","    2139233","         66.88"
"INFY","EQ","03-Dec-2015","       1060.70","       1061.00","       1064.80","       1049.05","       1059.00","       1057.75","       1056.77","    2752363","      29086.24","     110543","    1838358","         66.79"
"INFY","EQ","04-Dec-2015","       1057.75","       1049.00","       1064.90","       1040.10","       1048.85","       1049.05","       1047.32","    4187765","      43859.28","     209805","    3031773","         72.40"
"INFY","EQ","07-Dec-2015","       1049.05","       1055.30","       1059.00","       1040.00","       1046.00","       1046.25","       1048.08","    2256935","      23654.48","      65005","    1441112","         63.85"
"INFY","EQ","08-Dec-2015","       1046.25","       1045.05","       1062.75","       1039.30","       1042.00","       1044.40","       1051.88","    2862186","      30106.84","      87394","    1790175","         62.55"
"INFY","EQ","09-Dec-2015","       1044.40","       1043.00","       1046.95","       1022.55","       1024.00","       1028.20","       1036.19","    3409127","      35324.87","      85433","    2068578","         60.68"
"INFY","EQ","10-Dec-2015","       1028.20","       1036.60","       1051.60","       1030.30","       1049.90","       1047.35","       1040.47","    2793873","      29069.45","      80028","    1838589","         65.81"
"INFY","EQ","11-Dec-2015","       1047.35","       1054.00","       1061.90","       1045.90","       1055.65","       1052.80","       1052.88","    2695099","      28376.07","      84930","    1623053","         60.22"
"INFY","EQ","14-Dec-2015","       1052.80","       1049.50","       1073.15","       1048.05","       1067.50","       1069.50","       1066.30","    2408336","      25680.18","     104978","    1419333","         58.93"
"INFY","EQ","15-Dec-2015","       1069.50","       1073.25","       1079.10","       1058.80","       1078.50","       1077.55","       1071.44","    2715904","      29099.26","      76821","    1951187","         71.84"
"INFY","EQ","16-Dec-2015","       1077.55","       1083.40","       1098.00","       1083.40","       1094.00","       1095.85","       1092.86","    2747926","      30030.94","      66894","    1988090","         72.35"
"INFY","EQ","17-Dec-2015","       1095.85","       1100.00","       1109.80","       1088.00","       1105.50","       1107.10","       1099.83","    2479391","      27269.07","      87599","    1294917","         52.23"
"INFY","EQ","18-Dec-2015","       1107.10","       1103.40","       1103.40","       1079.45","       1085.95","       1083.15","       1086.91","    3609910","      39236.51","      65866","    2604590","         72.15"
"INFY","EQ","21-Dec-2015","       1083.15","       1077.00","       1107.40","       1065.95","       1107.00","       1103.45","       1095.68","    2165506","      23727.07","      61692","    1223571","         56.50"
"INFY","EQ","22-Dec-2015","       1103.45","       1097.45","       1097.45","       1080.10","       1085.00","       1083.75","       1085.81","    2054627","      22309.39","      51963","    1204818","         58.64"
"INFY","EQ","23-Dec-2015","       1083.75","       1095.05","       1102.50","       1087.05","       1100.00","       1100.85","       1097.35","    1435464","      15752.00","      38571","     861318","         60.00"
"INFY","EQ","24-Dec-2015","       1100.85","       1102.05","       1104.45","       1090.10","       1095.80","       1096.35","       1095.84","     615027","       6739.70","      20528","     294731","         47.92"
"INFY","EQ","28-Dec-2015","       1096.35","       1090.00","       1110.00","       1090.00","       1103.80","       1104.75","       1105.51","    2763476","      30550.46","      51103","    1880078","         68.03"
"INFY","EQ","29-Dec-2015","       1104.75","       1101.25","       1110.00","       1097.30","       1103.00","       1104.70","       1104.14","    1672531","      18467.06","      52409","     967577","         57.85"
"INFY","EQ","30-Dec-2015","       1104.70","       1101.10","       1106.60","       1083.00","       1088.00","       1086.30","       1094.45","    2576985","      28203.80","      65379","    1754378","         68.08"
"INFY","EQ","31-Dec-2015","       1086.30","       1090.15","       1109.95","       1087.00","       1107.00","       1105.40","       1102.09","    3971969","      43774.67","      75143","    2641827","         66.51"
"INFY","EQ","01-Jan-2016","       1105.40","       1100.00","       1108.95","       1093.20","       1103.00","       1105.25","       1103.13","     903275","       9964.33","      18982","     331554","         36.71"
"INFY","EQ","04-Jan-2016","       1105.25","       1099.95","       1102.45","       1076.05","       1078.50","       1078.90","       1087.82","    1987681","      21622.31","      53877","    1247329","         62.75"
"INFY","EQ","05-Jan-2016","       1078.90","       1085.50","       1085.50","       1062.25","       1073.00","       1074.05","       1073.17","    2474893","      26559.75","      62085","    1566206","         63.28"
"INFY","EQ","06-Jan-2016","       1074.05","       1074.65","       1074.65","       1058.90","       1068.50","       1069.35","       1067.55","    2794164","      29829.10","      76128","    1985200","         71.05"
"INFY","EQ","07-Jan-2016","       1069.35","       1060.05","       1067.90","       1047.90","       1052.55","       1050.80","       1057.50","    2647044","      27992.56","      79845","    1650344","         62.35"
"INFY","EQ","08-Jan-2016","       1050.80","       1061.50","       1067.40","       1055.50","       1064.65","       1063.30","       1061.56","    1578358","      16755.22","      47934","     847886","         53.72"
"INFY","EQ","11-Jan-2016","       1063.30","       1056.30","       1069.95","       1052.10","       1054.50","       1055.70","       1057.72","    2680311","      28350.19","      66784","    1635209","         61.01"
"INFY","EQ","12-Jan-2016","       1055.70","       1062.00","       1062.95","       1030.85","       1048.05","       1049.95","       1046.58","    3282606","      34355.00","      95213","    2327621","         70.91"
"INFY","EQ","13-Jan-2016","       1049.95","       1057.00","       1091.00","       1048.10","       1081.05","       1083.40","       1073.58","    4375647","      46976.26","      82289","    2136586","         48.83"
"INFY","EQ","14-Jan-2016","       1083.40","       1066.00","       1155.00","       1054.35","       1137.50","       1133.00","       1128.78","   15113503","     170598.27","     335583","    5601848","         37.07"
"INFY","EQ","15-Jan-2016","       1133.00","       1148.00","       1164.00","       1137.55","       1140.00","       1139.90","       1147.83","    6518307","      74819.37","     168749","    3790529","         58.15"
"INFY","EQ","18-Jan-2016","       1139.90","       1139.90","       1162.10","       1128.35","       1129.60","       1131.90","       1144.54","    5033306","      57608.33","     124462","    3285743","         65.28"
"INFY","EQ","19-Jan-2016","       1131.90","       1135.00","       1158.95","       1128.55","       1140.25","       1139.65","       1143.19","    3750218","      42872.25","     131724","    2249627","         59.99"
"INFY","EQ","20-Jan-2016","       1139.65","       1134.00","       1160.00","       1117.00","       1120.75","       1121.25","       1127.86","    3753999","      42339.96","     106567","    2197144","         58.53"
"INFY","EQ","21-Jan-2016","       1121.25","       1135.00","       1142.50","       1122.00","       1139.65","       1137.05","       1133.26","    3371500","      38207.75","     107775","    2004650","         59.46"
"INFY","EQ","22-Jan-2016","       1137.05","       1148.10","       1152.50","       1131.00","       1140.00","       1136.25","       1139.49","    3218009","      36668.80","     106108","    2176678","         67.64"
"INFY","EQ","25-Jan-2016","       1136.25","       1140.25","       1146.85","       1124.55","       1141.00","       1137.65","       1136.23","    2289631","      26015.52","      78546","    1529972","         66.82"
"INFY","EQ","27-Jan-2016","       1137.65","       1146.45","       1149.60","       1135.00","       1135.35","       1138.50","       1141.44","    3485981","      39790.42","      79129","    2274278","         65.24"
"INFY","EQ","28-Jan-2016","       1138.50","       1136.00","       1142.60","       1126.20","       1129.10","       1129.60","       1131.59","    3894299","      44067.65","      67003","    3016965","         77.47"
"INFY","EQ","29-Jan-2016","       1129.60","       1138.00","       1170.00","       1131.60","       1166.00","       1164.90","       1155.59","    5116054","      59120.64","     105694","    3658298","         71.51"
"INFY","EQ","01-Feb-2016","       1164.90","       1170.00","       1179.90","       1161.60","       1171.50","       1173.35","       1171.18","    2125563","      24894.18","      69859","    1159429","         54.55"
"INFY","EQ","02-Feb-2016","       1173.35","       1176.85","       1190.00","       1164.00","       1168.40","       1175.55","       1181.63","    3816351","      45095.12","      87845","    2430012","         63.67"
"INFY","EQ","03-Feb-2016","       1175.55","       1167.80","       1175.90","       1152.75","       1158.90","       1157.70","       1163.28","    2622983","      30512.58","      64989","    1613649","         61.52"
"INFY","EQ","04-Feb-2016","       1157.70","       1160.05","       1194.95","       1160.05","       1179.30","       1179.75","       1181.37","    2774673","      32779.19","      68846","    1524604","         54.95"
"INFY","EQ","05-Feb-2016","       1179.75","       1175.50","       1186.65","       1171.85","       1176.85","       1174.70","       1178.61","    1992112","      23479.16","      72608","    1221680","         61.33"
"INFY","EQ","08-Feb-2016","       1174.70","       1163.75","       1172.20","       1143.80","       1145.85","       1150.80","       1159.26","    2110522","      24466.36","      58432","    1435924","         68.04"
"INFY","EQ","09-Feb-2016","       1150.80","       1128.30","       1128.30","       1093.50","       1107.50","       1107.65","       1107.11","    3789786","      41957.09","     110917","    2447506","         64.58"
"INFY","EQ","10-Feb-2016","       1107.65","       1108.00","       1127.50","       1105.00","       1106.10","       1108.55","       1115.31","    2933027","      32712.49","      95356","    1678192","         57.22"
"INFY","EQ","11-Feb-2016","       1108.55","       1111.00","       1113.00","       1071.15","       1078.80","       1078.65","       1089.29","    2607189","      28399.88","      93260","    1525023","         58.49"
"INFY","EQ","12-Feb-2016","       1078.65","       1094.70","       1104.40","       1067.00","       1084.75","       1084.65","       1083.79","    3704048","      40144.09","     112945","    2195228","         59.27"
"INFY","EQ","15-Feb-2016","       1084.65","       1096.25","       1100.20","       1086.60","       1089.00","       1091.75","       1091.38","    2546739","      27794.57","     107866","    1662965","         65.30"
"INFY","EQ","16-Feb-2016","       1091.75","       1087.00","       1092.75","       1073.70","       1081.20","       1079.15","       1081.53","    2562724","      27716.72","      92796","    1599118","         62.40"
"INFY","EQ","17-Feb-2016","       1079.15","       1081.75","       1103.00","       1077.00","       1095.00","       1097.85","       1089.23","    2082299","      22681.05","      79410","    1221857","         58.68"
"INFY","EQ","18-Feb-2016","       1097.85","       1100.00","       1127.00","       1100.00","       1121.30","       1123.40","       1115.43","    2094536","      23363.18","      70844","    1322322","         63.13"
"INFY","EQ","19-Feb-2016","       1123.40","       1119.20","       1134.20","       1113.85","       1123.45","       1127.25","       1125.72","    1987009","      22368.25","      85227","    1299849","         65.42"
"INFY","EQ","22-Feb-2016","       1127.25","       1131.00","       1133.95","       1114.05","       1126.00","       1126.65","       1126.83","    1928505","      21730.93","      71684","    1202192","         62.34"
"INFY","EQ","23-Feb-2016","       1126.65","       1130.25","       1132.50","       1116.05","       1123.00","       1123.90","       1124.64","    1250980","      14068.96","      78553","     662922","         52.99"
"INFY","EQ","24-Feb-2016","       1123.90","       1119.50","       1143.75","       1118.35","       1125.00","       1125.35","       1132.34","    2475357","      28029.37","      92342","    1604525","         64.82"
"INFY","EQ","25-Feb-2016","       1125.35","       1125.40","       1130.60","       1101.10","       1115.90","       1110.30","       1112.14","    2242264","      24937.10","     102958","    1444125","         64.40"
"INFY","EQ","26-Feb-2016","       1110.30","       1120.15","       1132.00","       1116.00","       1122.10","       1121.15","       1121.60","    2117818","      23753.37","     114603","    1397368","         65.98"
"INFY","EQ","29-Feb-2016","       1121.15","       1129.50","       1130.40","       1068.30","       1085.55","       1084.05","       1095.62","    4083038","      44734.69","      95756","    2466669","         60.41"
"INFY","EQ","01-Mar-2016","       1084.05","       1094.80","       1130.30","       1094.80","       1128.75","       1125.45","       1118.92","    3193077","      35727.94","      99480","    2364104","         74.04"
"INFY","EQ","02-Mar-2016","       1125.45","       1137.05","       1163.50","       1125.00","       1158.50","       1156.00","       1143.15","    3607449","      41238.73","     105889","    2027082","         56.19"
"INFY","EQ","03-Mar-2016","       1156.00","       1168.00","       1192.85","       1154.00","       1172.00","       1169.30","       1173.96","    2907152","      34128.92","     100651","    1689844","         58.13"
"INFY","EQ","04-Mar-2016","       1169.30","       1175.60","       1185.00","       1159.10","       1175.30","       1170.65","       1173.98","    2140840","      25133.00","      63895","    1227929","         57.36"
"INFY","EQ","08-Mar-2016","       1170.65","       1163.00","       1190.50","       1147.40","       1160.85","       1163.45","       1159.98","    3808873","      44182.19","     107108","    2482004","         65.16"
"INFY","EQ","09-Mar-2016","       1163.45","       1145.00","       1183.75","       1142.95","       1177.00","       1178.50","       1168.24","    3152891","      36833.23","      89544","    1983227","         62.90"
"INFY","EQ","10-Mar-2016","       1178.50","       1162.90","       1162.90","       1139.35","       1142.65","       1142.50","       1148.72","   12190508","     140034.26","      90787","    8349472","         68.49"
"INFY","EQ","11-Mar-2016","       1142.50","       1146.20","       1155.95","       1138.20","       1141.00","       1143.00","       1148.57","    2029274","      23307.56","      60784","    1051356","         51.81"
"INFY","EQ","14-Mar-2016","       1143.00","       1146.00","       1154.25","       1138.50","       1140.90","       1141.20","       1143.60","    2087131","      23868.46","      78868","    1363995","         65.35"
"INFY","EQ","15-Mar-2016","       1141.20","       1144.00","       1154.50","       1128.95","       1134.60","       1134.40","       1139.17","    3360129","      38277.56","      73517","    2365218","         70.39"
"INFY","EQ","16-Mar-2016","       1134.40","       1141.90","       1155.00","       1131.55","       1151.10","       1152.45","       1145.49","    2794425","      32009.81","      68267","    1732991","         62.02"
"INFY","EQ","17-Mar-2016","       1152.45","       1156.90","       1169.75","       1154.05","       1157.00","       1161.75","       1161.70","    3237311","      37607.89","      99521","    2167945","         66.97"
"INFY","EQ","18-Mar-2016","       1161.75","       1162.80","       1199.00","       1162.00","       1190.00","       1193.40","       1182.50","    4238711","      50122.57","      95530","    2948553","         69.56"
"INFY","EQ","21-Mar-2016","       1193.40","       1188.00","       1199.00","       1180.05","       1192.70","       1194.90","       1189.83","    2569196","      30569.13","      85237","    1708992","         66.52"
"INFY","EQ","22-Mar-2016","       1194.90","       1191.25","       1194.00","       1172.00","       1193.10","       1189.95","       1182.78","    3548975","      41976.65","     102921","    2439886","         68.75"
"INFY","EQ","23-Mar-2016","       1189.95","       1190.00","       1210.70","       1182.10","       1208.80","       1207.80","       1195.90","    3166588","      37869.38","     136505","    2319740","         73.26"
"INFY","EQ","28-Mar-2016","       1207.80","       1232.40","       1237.00","       1195.75","       1209.00","       1204.90","       1212.25","    5393755","      65385.92","     112913","    3674676","         68.13"
"INFY","EQ","29-Mar-2016","       1204.90","       1199.00","       1218.90","       1191.55","       1195.00","       1197.25","       1205.49","    3497678","      42164.17","      91763","    2171350","         62.08"
"INFY","EQ","30-Mar-2016","       1197.25","       1197.60","       1210.00","       1195.55","       1206.60","       1205.95","       1205.03","    2878409","      34685.75","      94161","    2018979","         70.14"
"INFY","EQ","31-Mar-2016","       1205.95","       1210.25","       1229.90","       1200.30","       1220.00","       1218.30","       1215.31","    8998160","     109355.18","     207681","    5973609","         66.39"
"INFY","EQ","01-Apr-2016","       1218.30","       1216.00","       1222.20","       1195.10","       1207.60","       1205.45","       1208.16","    2755714","      33293.32","      97501","    1652337","         59.96"
"INFY","EQ","04-Apr-2016","       1205.45","       1213.55","       1248.00","       1213.55","       1245.30","       1243.70","       1234.52","    2288527","      28252.38","      76941","    1337441","         58.44"
"INFY","EQ","05-Apr-2016","       1243.70","       1242.00","       1242.30","       1214.00","       1218.00","       1219.80","       1227.40","    2395358","      29400.55","      72189","    1435543","         59.93"
"INFY","EQ","06-Apr-2016","       1219.80","       1228.00","       1228.00","       1196.00","       1201.65","       1200.70","       1208.74","    2465677","      29803.55","      82745","    1349608","         54.74"
"INFY","EQ","07-Apr-2016","       1200.70","       1208.40","       1208.40","       1175.00","       1181.00","       1181.50","       1183.37","    2828945","      33476.81","     110844","    1694491","         59.90"
"INFY","EQ","08-Apr-2016","       1181.50","       1175.85","       1177.50","       1162.05","       1167.25","       1165.75","       1169.04","    2097789","      24523.93","      73531","    1183847","         56.43"
"INFY","EQ","11-Apr-2016","       1165.75","       1165.80","       1186.75","       1151.10","       1184.10","       1183.90","       1170.05","    2884339","      33748.30","      94441","    1468873","         50.93"
"INFY","EQ","12-Apr-2016","       1183.90","       1180.50","       1194.90","       1178.60","       1183.00","       1182.20","       1185.97","    2921069","      34642.93","      91101","    1996122","         68.34"
"INFY","EQ","13-Apr-2016","       1182.20","       1194.95","       1194.95","       1166.35","       1176.00","       1172.70","       1176.38","    6255693","      73590.84","     184136","    4443119","         71.03"
"INFY","EQ","18-Apr-2016","       1172.70","       1250.00","       1267.90","       1233.50","       1237.15","       1238.70","       1247.17","   12507995","     155996.51","     287988","    7270261","         58.12"
"INFY","EQ","20-Apr-2016","       1238.70","       1244.00","       1246.45","       1225.80","       1244.00","       1243.60","       1237.18","    4036424","      49938.01","     139599","    2555094","         63.30"
"INFY","EQ","21-Apr-2016","       1243.60","       1251.00","       1251.00","       1218.10","       1226.80","       1226.30","       1231.52","    2720550","      33504.10","      97218","    1626993","         59.80"
